Bar,InstrumentID,Time,ActionDay,TradingDay,OpenPrice,HighestPrice,LowestPrice,ClosePrice,VolumeWeightedAveragePrice,Volume,Turnover,OpenInterest
60,IC2011,09:30:00,20200925,20200925,6139.0,6139.0,6139.0,6139.0,6139.0,3,3680000,5133.0
60,IC2011,09:31:00,20200925,20200925,6139.0,6140.2,6134.6,6136.0,6632.75039745628,51,62580000,5097.0
60,IC2011,09:32:00,20200925,20200925,6136.0,6138.6,6130.4,6138.6,6631.756756756757,16,19630000,5085.0
60,IC2011,09:33:00,20200925,20200925,6138.6,6138.6,6128.2,6129.0,6632.4324324324325,10,12270000,5081.0
60,IC2011,09:34:00,20200925,20200925,6132.0,6134.4,6132.0,6132.0,6629.343629343629,14,17170000,5074.0
60,IC2011,09:35:00,20200925,20200925,6132.0,6132.0,6127.4,6128.4,6627.027027027027,20,24520000,5069.0
60,IC2011,09:36:00,20200925,20200925,6128.4,6129.2,6126.2,6126.2,6624.624624624625,9,11030000,5065.0
60,IC2011,09:37:00,20200925,20200925,6126.2,6128.0,6122.0,6122.6,6619.542619542619,13,15920000,5058.0
60,IC2011,09:38:00,20200925,20200925,6125.0,6126.0,6122.0,6122.0,6619.542619542619,13,15920000,5049.0
60,IC2011,09:39:00,20200925,20200925,6122.0,6125.0,6120.0,6121.8,6619.16461916462,11,13470000,5051.0
60,IC2011,09:40:00,20200925,20200925,6121.0,6126.4,6119.6,6126.4,6620.334620334621,21,25720000,5043.0
60,IC2011,09:41:00,20200925,20200925,6126.4,6129.0,6123.4,6124.0,6624.624624624625,9,11030000,5036.0
60,IC2011,09:42:00,20200925,20200925,6124.0,6124.0,6119.8,6119.8,6608.108108108108,4,4890000,5033.0
60,IC2011,09:43:00,20200925,20200925,6119.8,6119.8,6116.4,6118.0,6616.216216216216,5,6120000,5031.0
60,IC2011,09:44:00,20200925,20200925,6118.0,6121.6,6118.0,6121.4,6621.621621621622,4,4900000,5030.0
60,IC2011,09:45:00,20200925,20200925,6127.6,6128.0,6124.4,6124.4,6621.621621621622,4,4900000,5028.0
60,IC2011,09:46:00,20200925,20200925,6124.4,6128.0,6120.6,6128.0,6621.621621621622,4,4900000,5029.0
60,IC2011,09:47:00,20200925,20200925,6128.0,6129.8,6125.4,6129.0,6624.078624078624,11,13480000,5027.0
60,IC2011,09:48:00,20200925,20200925,6129.0,6129.0,6125.2,6125.2,6594.594594594595,1,1220000,5027.0
60,IC2011,09:49:00,20200925,20200925,6125.2,6125.2,6120.0,6120.0,6621.621621621622,10,12250000,5025.0
60,IC2011,09:50:00,20200925,20200925,6120.0,6125.2,6118.4,6121.0,6617.760617760618,14,17140000,5014.0
60,IC2011,09:51:00,20200925,20200925,6121.0,6124.6,6121.0,6121.6,6612.612612612612,3,3670000,5012.0
