Bar,InstrumentID,Time,ActionDay,TradingDay,OpenPrice,HighestPrice,LowestPrice,ClosePrice,VolumeWeightedAveragePrice,Volume,Turnover,OpenInterest
60,IC2009,09:30:00,20200908,20200908,6449.8,6449.8,6449.8,6449.8,6449.8,168,216710000,126583.0
60,IC2009,09:31:00,20200908,20200908,6450.0,6455.0,6432.0,6440.6,6970.663867751246,1545,1992390000,125721.0
60,IC2009,09:32:00,20200908,20200908,6441.6,6446.6,6436.2,6442.8,6965.013742556116,944,1216370000,125139.0
60,IC2009,09:33:00,20200908,20200908,6443.8,6443.8,6433.0,6433.4,6959.558098244229,685,881950000,124701.0
60,IC2009,09:34:00,20200908,20200908,6433.2,6440.8,6428.6,6438.2,6956.555010609064,777,999970000,124280.0
60,IC2009,09:35:00,20200908,20200908,6437.4,6444.4,6433.0,6440.0,6963.031151042051,734,945510000,123967.0
60,IC2009,09:36:00,20200908,20200908,6440.2,6440.2,6432.6,6434.8,6957.399472643375,656,844350000,123669.0
60,IC2009,09:37:00,20200908,20200908,6434.2,6434.2,6427.4,6430.0,6951.6732143702375,571,734340000,123391.0
60,IC2009,09:38:00,20200908,20200908,6429.2,6429.2,6422.2,6425.4,6946.372484392571,697,895700000,123130.0
60,IC2009,09:39:00,20200908,20200908,6425.2,6432.0,6424.6,6430.8,6950.283616950283,729,937350000,122788.0
60,IC2009,09:40:00,20200908,20200908,6429.8,6429.8,6422.8,6423.6,6946.911196911196,448,575760000,122672.0
60,IC2009,09:41:00,20200908,20200908,6423.8,6424.0,6413.4,6413.4,6939.189189189189,936,1201590000,122238.0
60,IC2009,09:42:00,20200908,20200908,6413.6,6419.2,6413.4,6414.8,6936.936936936937,762,977900000,121891.0
60,IC2009,09:43:00,20200908,20200908,6414.8,6422.0,6413.6,6418.8,6938.076179340738,601,771410000,121742.0
60,IC2009,09:44:00,20200908,20200908,6420.0,6421.2,6413.8,6414.0,6937.572080429223,539,691780000,121565.0
60,IC2009,09:45:00,20200908,20200908,6414.0,6414.0,6403.0,6403.4,6926.723859898084,838,1073850000,121259.0
60,IC2009,09:46:00,20200908,20200908,6402.4,6417.6,6402.2,6414.2,6928.569545154912,1025,1313830000,120848.0
60,IC2009,09:47:00,20200908,20200908,6417.0,6427.6,6413.0,6427.6,6940.310173186885,657,843560000,120619.0
60,IC2009,09:48:00,20200908,20200908,6427.2,6432.4,6421.2,6429.6,6950.278522797607,786,1010640000,120263.0
60,IC2009,09:49:00,20200908,20200908,6430.0,6436.0,6428.6,6436.0,6954.896454896454,616,792580000,120071.0
60,IC2009,09:50:00,20200908,20200908,6435.0,6442.0,6432.0,6442.0,6957.63330898466,518,666750000,119815.0
60,IC2009,09:51:00,20200908,20200908,6442.2,6448.8,6442.2,6448.6,6968.5023369233895,798,1028760000,119474.0
60,IC2009,09:52:00,20200908,20200908,6448.6,6448.6,6440.2,6446.4,6966.535533643284,529,681780000,119263.0
60,IC2009,09:53:00,20200908,20200908,6446.2,6448.8,6443.2,6447.4,6969.102094421787,391,504110000,119090.0
60,IC2009,09:54:00,20200908,20200908,6447.6,6450.6,6441.4,6445.6,6968.558395055673,551,710340000,118812.0
60,IC2009,09:55:00,20200908,20200908,6446.6,6446.6,6434.2,6435.0,6961.207614185027,487,627170000,118639.0
60,IC2009,09:56:00,20200908,20200908,6435.0,6436.0,6430.0,6436.0,6955.244235060749,436,561010000,118515.0
60,IC2009,09:57:00,20200908,20200908,6436.0,6438.0,6427.6,6431.0,6953.631597699395,531,683090000,118365.0
60,IC2009,09:58:00,20200908,20200908,6431.4,6432.8,6425.2,6428.0,6950.044831561419,422,542590000,118262.0
60,IC2009,09:59:00,20200908,20200908,6427.0,6432.0,6424.6,6429.2,6949.1066245242855,419,538660000,118149.0
60,IC2009,10:00:00,20200908,20200908,6428.4,6428.4,6422.6,6423.8,6945.240016135538,536,688690000,117952.0
60,IC2009,10:01:00,20200908,20200908,6423.6,6427.2,6418.6,6423.4,6943.733206891101,684,878660000,117802.0
60,IC2009,10:02:00,20200908,20200908,6425.0,6428.2,6421.4,6426.8,6945.589388861156,379,486990000,117676.0
60,IC2009,10:03:00,20200908,20200908,6426.8,6442.0,6426.6,6440.8,6958.125507481731,699,899790000,117449.0
60,IC2009,10:04:00,20200908,20200908,6441.4,6445.6,6436.8,6442.2,6965.151197709337,387,498670000,117322.0
60,IC2009,10:05:00,20200908,20200908,6442.8,6449.0,6442.8,6446.0,6969.600793454005,545,702710000,117122.0
60,IC2009,10:06:00,20200908,20200908,6446.0,6453.4,6446.0,6452.0,6973.261517745503,562,725010000,116941.0
60,IC2009,10:07:00,20200908,20200908,6451.0,6451.4,6443.2,6450.0,6971.198769885859,457,589380000,116799.0
60,IC2009,10:08:00,20200908,20200908,6450.2,6451.6,6447.4,6449.6,6972.421400992829,294,379230000,116706.0
60,IC2009,10:09:00,20200908,20200908,6449.6,6454.0,6448.0,6452.8,6975.037959307622,445,574220000,116457.0
60,IC2009,10:10:00,20200908,20200908,6452.2,6458.6,6450.6,6458.6,6978.813784314766,509,657160000,116248.0
60,IC2009,10:11:00,20200908,20200908,6458.8,6460.8,6450.2,6453.6,6979.3810546948625,717,925780000,115941.0
60,IC2009,10:12:00,20200908,20200908,6455.0,6456.0,6446.0,6446.0,6975.757959364517,427,551050000,115797.0
60,IC2009,10:13:00,20200908,20200908,6446.0,6452.2,6442.2,6450.8,6969.2972972972975,500,644660000,115644.0
60,IC2009,10:14:00,20200908,20200908,6451.0,6453.4,6447.2,6449.4,6973.101980261885,419,540520000,115600.0
60,IC2009,10:15:00,20200908,20200908,6449.4,6454.6,6449.2,6454.6,6974.7848407066285,179,230970000,115573.0
60,IC2009,10:16:00,20200908,20200908,6454.6,6456.0,6446.4,6449.0,6974.624624624625,360,464510000,115536.0
