Bar,InstrumentID,Time,ActionDay,TradingDay,OpenPrice,HighestPrice,LowestPrice,ClosePrice,VolumeWeightedAveragePrice,Volume,Turnover,OpenInterest
60,IC2103,09:30:00,20200821,20200821,6137.2,6137.2,6137.2,6137.2,6137.2,4,4900000,16816.0
60,IC2103,09:31:00,20200821,20200821,6147.0,6147.0,6135.0,6141.6,6639.358108108108,64,78610000,16786.0
60,IC2103,09:32:00,20200821,20200821,6144.6,6153.6,6142.0,6152.8,6647.716682199441,58,71330000,16761.0
60,IC2103,09:33:00,20200821,20200821,6152.8,6155.6,6146.0,6150.0,6649.2845786963435,85,104560000,16719.0
60,IC2103,09:34:00,20200821,20200821,6150.0,6158.8,6148.2,6157.0,6652.806652806653,65,80000000,16697.0
60,IC2103,09:35:00,20200821,20200821,6156.2,6160.0,6151.8,6157.0,6656.558998022412,41,50490000,16680.0
60,IC2103,09:36:00,20200821,20200821,6157.0,6162.8,6154.2,6160.8,6656.370656370656,49,60340000,16658.0
60,IC2103,09:37:00,20200821,20200821,6160.8,6167.2,6156.4,6166.4,6661.219358893777,43,52990000,16648.0
60,IC2103,09:38:00,20200821,20200821,6164.0,6164.0,6154.0,6155.0,6658.658658658659,27,33260000,16633.0
60,IC2103,09:39:00,20200821,20200821,6154.2,6160.8,6154.0,6160.8,6656.216216216216,50,61570000,16604.0
60,IC2103,09:40:00,20200821,20200821,6160.6,6170.0,6157.6,6170.0,6662.826761187417,61,75190000,16580.0
60,IC2103,09:41:00,20200821,20200821,6174.6,6184.2,6171.4,6180.8,6680.290046143704,82,101340000,16563.0
60,IC2103,09:42:00,20200821,20200821,6182.0,6190.4,6181.8,6187.4,6688.987494957644,67,82910000,16545.0
60,IC2103,09:43:00,20200821,20200821,6187.4,6190.6,6179.6,6182.6,6687.152906330988,73,90310000,16528.0
60,IC2103,09:44:00,20200821,20200821,6180.0,6187.8,6180.0,6186.4,6685.103708359522,43,53180000,16512.0
60,IC2103,09:45:00,20200821,20200821,6187.2,6192.0,6183.4,6184.6,6689.48948948949,45,55690000,16488.0
60,IC2103,09:46:00,20200821,20200821,6186.8,6192.8,6183.6,6192.8,6692.240627724499,62,76760000,16452.0
60,IC2103,09:47:00,20200821,20200821,6192.8,6192.8,6185.4,6187.2,6689.59868959869,33,40840000,16445.0
60,IC2103,09:48:00,20200821,20200821,6185.8,6186.6,6179.2,6186.6,6682.2498173849535,37,45740000,16423.0
60,IC2103,09:49:00,20200821,20200821,6186.6,6190.0,6183.0,6184.0,6689.59868959869,33,40840000,16413.0
60,IC2103,09:50:00,20200821,20200821,6184.2,6184.8,6180.0,6182.0,6681.778552746295,31,38320000,16402.0
60,IC2103,09:51:00,20200821,20200821,6182.0,6189.0,6182.0,6188.2,6689.189189189189,20,24750000,16395.0
60,IC2103,09:52:00,20200821,20200821,6187.2,6187.2,6179.0,6182.4,6685.076380728555,46,56890000,16391.0
60,IC2103,09:53:00,20200821,20200821,6183.0,6187.6,6180.4,6185.2,6684.684684684685,24,29680000,16377.0
60,IC2103,09:54:00,20200821,20200821,6185.2,6190.4,6185.0,6187.4,6689.655172413793,29,35890000,16369.0
60,IC2103,09:55:00,20200821,20200821,6187.4,6191.6,6187.4,6190.2,6692.155570204351,41,50760000,16367.0
60,IC2103,09:56:00,20200821,20200821,6190.2,6197.2,6190.2,6195.6,6695.823095823096,55,68130000,16361.0
60,IC2103,09:57:00,20200821,20200821,6195.6,6195.6,6185.0,6186.0,6691.441441441442,24,29710000,16367.0
60,IC2103,09:58:00,20200821,20200821,6186.0,6191.6,6185.2,6190.6,6689.72972972973,25,30940000,16373.0
60,IC2103,09:59:00,20200821,20200821,6190.6,6190.6,6183.2,6186.4,6689.189189189189,28,34650000,16369.0
60,IC2103,10:00:00,20200821,20200821,6186.4,6190.0,6185.2,6190.0,6687.687687687688,18,22270000,16371.0
60,IC2103,10:01:00,20200821,20200821,6190.0,6190.0,6177.0,6183.4,6684.684684684685,60,74200000,16374.0
60,IC2103,10:02:00,20200821,20200821,6183.4,6183.4,6175.6,6175.6,6679.3279766252745,37,45720000,16370.0
60,IC2103,10:03:00,20200821,20200821,6175.6,6178.2,6171.0,6178.2,6675.675675675676,30,37050000,16366.0
60,IC2103,10:04:00,20200821,20200821,6178.8,6178.8,6171.8,6177.0,6675.675675675676,24,29640000,16363.0
60,IC2103,10:05:00,20200821,20200821,6177.0,6179.6,6175.0,6177.0,6679.200940070506,23,28420000,16367.0
60,IC2103,10:06:00,20200821,20200821,6177.0,6180.2,6177.0,6178.6,6680.034873583261,31,38310000,16365.0
60,IC2103,10:07:00,20200821,20200821,6178.6,6180.6,6170.2,6170.2,6677.927927927928,24,29650000,16367.0
60,IC2103,10:08:00,20200821,20200821,6170.2,6171.8,6168.0,6169.6,6671.171171171171,12,14810000,16372.0
60,IC2103,10:09:00,20200821,20200821,6169.6,6171.6,6169.0,6171.4,6670.608108108108,32,39490000,16382.0
60,IC2103,10:10:00,20200821,20200821,6171.4,6172.2,6169.6,6172.2,6671.086180520143,53,65410000,16392.0
60,IC2103,10:11:00,20200821,20200821,6172.2,6174.8,6170.8,6174.8,6674.594594594595,25,30870000,16393.0
60,IC2103,10:12:00,20200821,20200821,6174.8,6175.8,6169.2,6170.0,6672.4324324324325,25,30860000,16394.0
60,IC2103,10:13:00,20200821,20200821,6170.4,6170.4,6163.6,6163.6,6667.359667359668,26,32070000,16399.0
60,IC2103,10:14:00,20200821,20200821,6163.6,6167.2,6162.2,6162.2,6662.1621621621625,24,29580000,16399.0
60,IC2103,10:15:00,20200821,20200821,6162.2,6162.2,6155.6,6155.6,6658.378378378378,50,61590000,16403.0
60,IC2103,10:16:00,20200821,20200821,6155.6,6156.8,6151.0,6154.2,6652.509652509652,28,34460000,16401.0
60,IC2103,10:17:00,20200821,20200821,6155.0,6161.4,6154.0,6157.6,6659.459459459459,15,18480000,16401.0
60,IC2103,10:18:00,20200821,20200821,6157.6,6160.6,6156.2,6156.2,6658.187599364071,17,20940000,16403.0
60,IC2103,10:19:00,20200821,20200821,6156.0,6156.0,6148.4,6150.0,6649.72972972973,50,61510000,16381.0
60,IC2103,10:20:00,20200821,20200821,6150.0,6152.8,6148.2,6150.2,6648.648648648648,9,11070000,16385.0
60,IC2103,10:21:00,20200821,20200821,6150.2,6160.0,6150.2,6160.0,6654.054054054054,10,12310000,16387.0
60,IC2103,10:22:00,20200821,20200821,6160.0,6160.0,6149.8,6149.8,6651.351351351352,20,24610000,16384.0
60,IC2103,10:23:00,20200821,20200821,6148.0,6151.8,6147.2,6148.2,6648.648648648648,19,23370000,16394.0
60,IC2103,10:24:00,20200821,20200821,6148.2,6148.2,6143.6,6143.6,6643.948296122209,46,56540000,16406.0
60,IC2103,10:25:00,20200821,20200821,6143.6,6154.6,6143.6,6147.0,6648.648648648648,12,14760000,16409.0
60,IC2103,10:26:00,20200821,20200821,6147.0,6148.6,6145.0,6148.6,6644.490644490645,26,31960000,16408.0
60,IC2103,10:27:00,20200821,20200821,6148.6,6151.2,6147.6,6150.6,6648.648648648648,22,27060000,16416.0
60,IC2103,10:28:00,20200821,20200821,6150.6,6150.6,6145.8,6145.8,6646.846846846847,30,36890000,16429.0
60,IC2103,10:29:00,20200821,20200821,6145.8,6147.2,6144.6,6145.4,6646.191646191646,22,27050000,16437.0
60,IC2103,10:31:00,20200821,20200821,6145.4,6155.2,6145.4,6148.8,6650.03465003465,39,47980000,16452.0
60,IC2103,10:32:00,20200821,20200821,6148.8,6152.0,6148.0,6150.0,6648.648648648648,14,17220000,16460.0
60,IC2103,10:33:00,20200821,20200821,6149.8,6149.8,6141.8,6142.0,6642.056690837178,41,50380000,16457.0
60,IC2103,10:34:00,20200821,20200821,6142.0,6144.6,6141.2,6143.4,6640.540540540541,20,24570000,16457.0
60,IC2103,10:35:00,20200821,20200821,6142.0,6144.6,6141.2,6144.6,6641.891891891892,8,9830000,16460.0
