Bar,InstrumentID,Time,ActionDay,TradingDay,OpenPrice,HighestPrice,LowestPrice,ClosePrice,VolumeWeightedAveragePrice,Volume,Turnover,OpenInterest
60,IC2009,09:30:00,20200304,20200304,5360.0,5360.0,5360.0,5360.0,5360.0,53,56810000,20106.0
60,IC2009,09:31:00,20200304,20200304,5362.4,5383.4,5362.4,5377.8,5814.437814437814,231,248480000,20022.0
60,IC2009,09:32:00,20200304,20200304,5377.8,5392.2,5377.8,5387.6,5823.335530652605,123,132510000,19977.0
60,IC2009,09:33:00,20200304,20200304,5387.6,5394.0,5387.6,5393.4,5828.963291649859,134,144500000,19924.0
60,IC2009,09:34:00,20200304,20200304,5393.4,5393.4,5383.0,5384.0,5824.611845888441,94,101290000,19884.0
60,IC2009,09:35:00,20200304,20200304,5384.0,5384.6,5374.2,5384.6,5817.183036695232,123,132370000,19828.0
60,IC2009,09:36:00,20200304,20200304,5382.2,5388.0,5380.4,5385.4,5819.069069069069,72,77510000,19789.0
60,IC2009,09:37:00,20200304,20200304,5384.2,5384.2,5363.6,5368.2,5805.97439544808,95,102040000,19751.0
60,IC2009,09:38:00,20200304,20200304,5366.4,5383.2,5366.4,5383.2,5806.196440342782,41,44040000,19727.0
60,IC2009,09:39:00,20200304,20200304,5380.2,5396.0,5380.2,5389.0,5826.781326781326,88,94860000,19686.0
60,IC2009,09:40:00,20200304,20200304,5390.8,5397.4,5390.2,5391.0,5831.552482715273,43,46390000,19662.0
60,IC2009,09:41:00,20200304,20200304,5392.0,5397.8,5389.4,5397.8,5831.081081081081,80,86300000,19612.0
60,IC2009,09:42:00,20200304,20200304,5397.8,5411.8,5397.8,5411.8,5845.345345345346,108,116790000,19560.0
60,IC2009,09:43:00,20200304,20200304,5411.8,5417.4,5410.2,5412.6,5853.973376361436,67,72560000,19515.0
60,IC2009,09:44:00,20200304,20200304,5414.4,5414.4,5406.4,5411.2,5847.935847935848,91,98450000,19464.0
60,IC2009,09:45:00,20200304,20200304,5411.2,5411.2,5405.8,5407.4,5846.846846846847,42,45430000,19448.0
60,IC2009,09:46:00,20200304,20200304,5407.4,5426.0,5407.2,5425.6,5858.700806069227,57,61780000,19426.0
60,IC2009,09:47:00,20200304,20200304,5425.6,5427.6,5412.2,5416.6,5861.861861861862,36,39040000,19414.0
60,IC2009,09:48:00,20200304,20200304,5416.6,5419.2,5411.2,5412.0,5852.852852852852,36,38980000,19411.0
60,IC2009,09:49:00,20200304,20200304,5412.0,5412.0,5403.0,5406.0,5843.570843570843,66,71350000,19400.0
60,IC2009,09:50:00,20200304,20200304,5406.0,5409.8,5396.2,5397.8,5839.206294902498,79,85340000,19411.0
60,IC2009,09:51:00,20200304,20200304,5397.8,5399.6,5388.0,5394.2,5829.954954954956,48,51770000,19423.0
60,IC2009,09:52:00,20200304,20200304,5394.2,5408.0,5394.2,5401.4,5841.995841995842,52,56200000,19411.0
60,IC2009,09:53:00,20200304,20200304,5401.4,5407.0,5390.0,5392.0,5832.923832923833,44,47480000,19411.0
60,IC2009,09:54:00,20200304,20200304,5391.8,5397.4,5389.6,5393.0,5830.6306306306315,30,32360000,19407.0
60,IC2009,09:55:00,20200304,20200304,5393.0,5402.4,5392.0,5401.0,5835.5376653248995,47,50740000,19404.0
60,IC2009,09:56:00,20200304,20200304,5401.0,5401.0,5383.6,5390.8,5825.825825825826,45,48500000,19412.0
60,IC2009,09:57:00,20200304,20200304,5390.8,5394.8,5387.2,5387.2,5827.541827541828,21,22640000,19423.0
60,IC2009,09:58:00,20200304,20200304,5387.2,5388.8,5384.0,5388.8,5823.7367802585195,23,24780000,19429.0
60,IC2009,09:59:00,20200304,20200304,5388.8,5388.8,5377.0,5378.2,5817.469643556599,69,74260000,19421.0
60,IC2009,10:00:00,20200304,20200304,5379.2,5380.2,5375.0,5375.6,5814.905814905815,33,35500000,19430.0
60,IC2009,10:01:00,20200304,20200304,5375.0,5375.6,5365.4,5366.0,5802.775748721695,74,79440000,19438.0
60,IC2009,10:02:00,20200304,20200304,5366.0,5384.2,5366.0,5382.0,5814.250614250614,55,59160000,19446.0
60,IC2009,10:03:00,20200304,20200304,5382.0,5383.8,5380.6,5381.0,5817.5675675675675,32,34440000,19454.0
60,IC2009,10:04:00,20200304,20200304,5381.0,5381.0,5373.0,5378.6,5812.097812097812,42,45160000,19470.0
60,IC2009,10:05:00,20200304,20200304,5378.6,5387.6,5375.2,5384.0,5820.27027027027,40,43070000,19476.0
