Bar,InstrumentID,Time,ActionDay,TradingDay,OpenPrice,HighestPrice,LowestPrice,ClosePrice,VolumeWeightedAveragePrice,Volume,Turnover,OpenInterest
60,IC2006,09:30:00,20200218,20200218,5500.0,5500.0,5500.0,5500.0,5500.0,56,61600000,42218.0
60,IC2006,09:31:00,20200218,20200218,5490.0,5493.4,5487.4,5491.0,5936.0752056404235,345,378870000,42014.0
60,IC2006,09:32:00,20200218,20200218,5490.6,5504.0,5488.8,5503.6,5945.1663201663205,208,228770000,41905.0
60,IC2006,09:33:00,20200218,20200218,5503.6,5506.8,5497.2,5506.8,5948.967601141515,161,177190000,41840.0
60,IC2006,09:34:00,20200218,20200218,5506.2,5509.0,5503.8,5505.8,5953.079983536836,197,216960000,41746.0
60,IC2006,09:35:00,20200218,20200218,5505.8,5508.8,5502.6,5503.4,5953.105423304099,151,166300000,41661.0
60,IC2006,09:36:00,20200218,20200218,5502.2,5507.6,5499.8,5507.6,5947.935665727077,163,179360000,41573.0
60,IC2006,09:37:00,20200218,20200218,5507.6,5507.6,5501.4,5502.0,5950.605778191985,58,63850000,41555.0
60,IC2006,09:38:00,20200218,20200218,5502.0,5509.4,5502.0,5508.2,5953.808353808354,110,121160000,41503.0
60,IC2006,09:39:00,20200218,20200218,5508.0,5509.2,5502.0,5503.2,5951.151151151151,135,148630000,41448.0
60,IC2006,09:40:00,20200218,20200218,5502.8,5504.6,5493.8,5493.8,5944.879089615932,152,167170000,41373.0
60,IC2006,09:41:00,20200218,20200218,5493.8,5503.2,5493.8,5498.4,5944.875568637945,101,111080000,41345.0
60,IC2006,09:42:00,20200218,20200218,5497.2,5510.0,5497.2,5503.0,5951.663201663201,104,114510000,41314.0
60,IC2006,09:43:00,20200218,20200218,5502.8,5502.8,5495.2,5499.8,5944.658944658945,84,92380000,41280.0
60,IC2006,09:44:00,20200218,20200218,5498.0,5500.6,5496.0,5497.2,5943.543543543543,45,49480000,41269.0
