Bar,InstrumentID,Time,ActionDay,TradingDay,OpenPrice,HighestPrice,LowestPrice,ClosePrice,VolumeWeightedAveragePrice,Volume,Turnover,OpenInterest
60,IC2006,09:30:00,20200416,20200416,5106.8,5106.8,5106.8,5106.8,5106.8,30,30640000,55149.0
60,IC2006,09:31:00,20200416,20200416,5105.8,5108.2,5102.2,5108.2,5518.65524060646,410,418590000,55057.0
60,IC2006,09:32:00,20200416,20200416,5108.6,5108.6,5106.0,5107.4,5521.148266910979,177,180790000,54963.0
60,IC2006,09:33:00,20200416,20200416,5107.4,5107.4,5104.8,5105.6,5519.910442987366,169,172580000,54872.0
60,IC2006,09:34:00,20200416,20200416,5105.6,5108.6,5103.6,5105.8,5520.037278657968,174,177690000,54790.0
60,IC2006,09:35:00,20200416,20200416,5105.8,5107.0,5101.6,5107.0,5516.978516978517,156,159220000,54715.0
60,IC2006,09:36:00,20200416,20200416,5107.0,5116.0,5107.0,5114.4,5526.916562338906,367,375250000,54559.0
60,IC2006,09:37:00,20200416,20200416,5113.0,5113.2,5105.4,5108.0,5522.9655885393595,183,186980000,54499.0
60,IC2006,09:38:00,20200416,20200416,5108.0,5110.2,5105.2,5110.0,5521.970950542379,147,150170000,54419.0
60,IC2006,09:39:00,20200416,20200416,5110.0,5110.2,5105.8,5106.4,5522.623747342848,89,90930000,54406.0
60,IC2006,09:40:00,20200416,20200416,5105.2,5106.4,5101.6,5103.4,5518.0814617434335,142,144960000,54403.0
60,IC2006,09:41:00,20200416,20200416,5103.4,5104.4,5101.2,5102.8,5516.321516321516,77,78580000,54382.0
60,IC2006,09:42:00,20200416,20200416,5102.8,5107.2,5101.6,5106.0,5518.518518518518,108,110260000,54382.0
60,IC2006,09:43:00,20200416,20200416,5106.0,5109.6,5102.0,5109.6,5519.086096405684,194,198080000,54370.0
60,IC2006,09:44:00,20200416,20200416,5108.6,5116.6,5108.2,5111.0,5526.304930885083,131,133930000,54338.0
60,IC2006,09:45:00,20200416,20200416,5110.6,5113.0,5109.6,5112.0,5525.525525525526,54,55200000,54319.0
60,IC2006,09:46:00,20200416,20200416,5112.0,5113.8,5111.6,5112.8,5527.027027027027,48,49080000,54308.0
60,IC2006,09:47:00,20200416,20200416,5112.8,5117.0,5112.2,5115.0,5530.24453024453,126,128910000,54287.0
60,IC2006,09:48:00,20200416,20200416,5115.0,5115.0,5110.0,5112.6,5526.561043802423,87,88950000,54273.0
60,IC2006,09:49:00,20200416,20200416,5112.6,5118.8,5112.6,5117.4,5529.81552981553,63,64450000,54265.0
60,IC2006,09:50:00,20200416,20200416,5117.4,5133.2,5117.4,5126.4,5541.602738109288,229,234770000,54220.0
60,IC2006,09:51:00,20200416,20200416,5126.8,5129.6,5123.0,5125.8,5541.71562867215,184,188640000,54207.0
60,IC2006,09:52:00,20200416,20200416,5125.8,5129.0,5124.0,5127.2,5542.550815278088,121,124070000,54194.0
60,IC2006,09:53:00,20200416,20200416,5127.6,5129.0,5123.2,5125.0,5541.132373249161,137,140440000,54171.0
60,IC2006,09:54:00,20200416,20200416,5124.4,5126.8,5123.8,5125.2,5540.808134867541,101,103530000,54155.0
60,IC2006,09:55:00,20200416,20200416,5124.8,5128.6,5124.0,5126.6,5542.342342342343,120,123040000,54130.0
60,IC2006,09:56:00,20200416,20200416,5126.6,5129.0,5125.0,5127.0,5542.451542451542,99,101510000,54105.0
60,IC2006,09:57:00,20200416,20200416,5127.0,5127.0,5121.0,5125.0,5539.010708822029,106,108620000,54083.0
60,IC2006,09:58:00,20200416,20200416,5125.0,5131.4,5125.0,5128.8,5545.081081081081,125,128230000,54061.0
60,IC2006,09:59:00,20200416,20200416,5128.8,5129.8,5124.2,5128.0,5542.342342342343,90,92280000,54061.0
60,IC2006,10:00:00,20200416,20200416,5128.0,5130.8,5125.0,5125.0,5544.268406337372,58,59490000,54057.0
60,IC2006,10:01:00,20200416,20200416,5125.0,5125.4,5123.0,5123.8,5539.575289575289,56,57390000,54041.0
60,IC2006,10:02:00,20200416,20200416,5123.8,5130.0,5123.8,5130.0,5541.5174210354935,83,85090000,54015.0
60,IC2006,10:03:00,20200416,20200416,5129.0,5129.8,5126.4,5128.8,5544.663307375172,59,60520000,53989.0
60,IC2006,10:04:00,20200416,20200416,5128.8,5131.0,5128.2,5131.0,5544.923301680058,74,75910000,53981.0
60,IC2006,10:05:00,20200416,20200416,5131.0,5131.6,5128.4,5131.0,5547.114682249818,74,75940000,53956.0
60,IC2006,10:06:00,20200416,20200416,5131.0,5133.8,5130.6,5131.8,5547.9827653740695,69,70820000,53949.0
60,IC2006,10:07:00,20200416,20200416,5131.8,5134.6,5131.2,5132.6,5549.125596184419,85,87260000,53939.0
60,IC2006,10:08:00,20200416,20200416,5133.0,5133.6,5130.2,5130.2,5547.9827653740695,69,70820000,53925.0
60,IC2006,10:09:00,20200416,20200416,5130.2,5131.6,5129.2,5130.4,5546.495648190564,59,60540000,53925.0
60,IC2006,10:10:00,20200416,20200416,5130.0,5132.0,5130.0,5132.0,5547.429782723901,51,52340000,53920.0
60,IC2006,10:11:00,20200416,20200416,5132.0,5136.2,5132.0,5135.4,5550.415800415801,104,106790000,53940.0
60,IC2006,10:12:00,20200416,20200416,5135.4,5137.2,5134.6,5135.4,5552.656104380242,87,89370000,53951.0
60,IC2006,10:13:00,20200416,20200416,5135.4,5135.4,5132.0,5134.6,5549.54954954955,84,86240000,53958.0
60,IC2006,10:14:00,20200416,20200416,5134.6,5134.6,5132.0,5133.6,5549.324324324324,80,82130000,53935.0
60,IC2006,10:15:00,20200416,20200416,5133.6,5133.8,5132.2,5133.6,5549.94124559342,46,47230000,53936.0
60,IC2006,10:16:00,20200416,20200416,5133.6,5137.0,5132.4,5135.8,5551.669316375199,68,69840000,53932.0
60,IC2006,10:17:00,20200416,20200416,5135.8,5135.8,5131.0,5133.4,5548.108108108108,100,102640000,53940.0
60,IC2006,10:18:00,20200416,20200416,5133.4,5134.8,5133.0,5133.6,5550.057099352874,71,72900000,53951.0
60,IC2006,10:19:00,20200416,20200416,5133.0,5134.8,5131.6,5133.6,5549.244159413651,59,60570000,53980.0
60,IC2006,10:20:00,20200416,20200416,5133.0,5136.2,5131.8,5134.0,5551.277304701962,73,74970000,53985.0
60,IC2006,10:21:00,20200416,20200416,5134.0,5138.2,5134.0,5136.2,5553.153153153154,120,123280000,54005.0
60,IC2006,10:22:00,20200416,20200416,5136.2,5138.6,5136.0,5138.6,5553.739786297926,86,88360000,54016.0
60,IC2006,10:23:00,20200416,20200416,5138.4,5142.0,5137.6,5141.4,5556.600078339209,138,141860000,54028.0
60,IC2006,10:24:00,20200416,20200416,5141.4,5141.4,5138.0,5140.6,5556.600078339209,69,70930000,54029.0
60,IC2006,10:25:00,20200416,20200416,5140.6,5144.4,5140.2,5143.8,5559.606117745652,129,132680000,54037.0
60,IC2006,10:26:00,20200416,20200416,5143.8,5148.6,5142.6,5147.4,5562.364503540974,187,192430000,53991.0
60,IC2006,10:27:00,20200416,20200416,5147.4,5151.6,5146.8,5149.4,5566.551513919935,266,273930000,53901.0
60,IC2006,10:28:00,20200416,20200416,5149.4,5152.0,5149.2,5151.2,5567.977067977068,132,135970000,53905.0
60,IC2006,10:29:00,20200416,20200416,5151.2,5151.2,5146.4,5148.2,5566.090680844779,183,188440000,53918.0
60,IC2006,10:31:00,20200416,20200416,5148.2,5154.6,5147.2,5154.6,5568.918918918919,280,288470000,53971.0
60,IC2006,10:32:00,20200416,20200416,5153.4,5157.0,5153.4,5154.8,5573.443008225617,184,189720000,54015.0
60,IC2006,10:33:00,20200416,20200416,5154.6,5155.4,5150.2,5153.0,5570.619006102877,124,127790000,54046.0
60,IC2006,10:34:00,20200416,20200416,5153.0,5159.4,5153.0,5158.0,5575.202320965032,177,182560000,54067.0
60,IC2006,10:35:00,20200416,20200416,5158.0,5162.4,5156.0,5160.0,5578.329460682402,221,228070000,54113.0
60,IC2006,10:36:00,20200416,20200416,5160.0,5161.2,5157.0,5159.4,5577.809388335704,95,98030000,54129.0
60,IC2006,10:37:00,20200416,20200416,5159.4,5165.8,5159.2,5165.2,5582.0787230183205,149,153870000,54186.0
60,IC2006,10:38:00,20200416,20200416,5165.2,5174.8,5164.4,5171.2,5589.6459840121815,355,367100000,54241.0
60,IC2006,10:39:00,20200416,20200416,5171.2,5172.0,5165.8,5169.0,5587.277885620427,181,187090000,54302.0
60,IC2006,10:40:00,20200416,20200416,5169.0,5169.4,5166.0,5169.4,5587.42415885273,98,101300000,54327.0
60,IC2006,10:41:00,20200416,20200416,5169.8,5178.6,5168.8,5177.2,5592.858913959832,218,225560000,54361.0
60,IC2006,10:42:00,20200416,20200416,5177.2,5178.8,5173.0,5173.0,5595.626160511656,131,135610000,54385.0
60,IC2006,10:43:00,20200416,20200416,5174.2,5175.2,5168.0,5171.0,5589.8493913761085,131,135470000,54382.0
60,IC2006,10:44:00,20200416,20200416,5170.0,5170.4,5166.6,5167.6,5587.062472308374,122,126100000,54397.0
60,IC2006,10:45:00,20200416,20200416,5167.0,5172.6,5166.2,5167.8,5587.791873506159,147,151960000,54443.0
60,IC2006,10:46:00,20200416,20200416,5167.8,5170.8,5167.0,5167.6,5588.738738738739,120,124070000,54487.0
60,IC2006,10:47:00,20200416,20200416,5167.0,5169.2,5164.4,5164.4,5585.585585585586,126,130200000,54522.0
60,IC2006,10:48:00,20200416,20200416,5164.4,5167.8,5164.4,5167.6,5584.885856730517,103,106420000,54529.0
60,IC2006,10:49:00,20200416,20200416,5166.6,5169.6,5165.0,5168.0,5586.206896551725,87,89910000,54546.0
