Bar,InstrumentID,Time,ActionDay,TradingDay,OpenPrice,HighestPrice,LowestPrice,ClosePrice,VolumeWeightedAveragePrice,Volume,Turnover,OpenInterest
60,IC2006,09:30:00,20200323,20200323,4867.0,4867.0,4867.0,4867.0,4867.0,38,36980000,57753.0
60,IC2006,09:31:00,20200323,20200323,4878.0,4892.8,4870.2,4888.2,5279.571341915482,802,783330000,57415.0
60,IC2006,09:32:00,20200323,20200323,4888.2,4905.0,4888.2,4896.4,5294.501397949673,406,397670000,57278.0
60,IC2006,09:33:00,20200323,20200323,4896.0,4899.0,4886.4,4898.2,5289.65328965329,297,290640000,57109.0
60,IC2006,09:34:00,20200323,20200323,4898.2,4908.0,4896.2,4902.4,5300.880991488727,362,355000000,56946.0
60,IC2006,09:35:00,20200323,20200323,4903.2,4909.8,4900.2,4908.8,5303.710490151168,236,231560000,56845.0
60,IC2006,09:36:00,20200323,20200323,4909.8,4910.0,4895.0,4901.6,5300.0,240,235320000,56721.0
60,IC2006,09:37:00,20200323,20200323,4901.6,4903.8,4891.6,4900.4,5294.462294462294,286,280130000,56527.0
60,IC2006,09:38:00,20200323,20200323,4900.6,4916.4,4900.6,4914.8,5309.566145092461,304,298610000,56326.0
60,IC2006,09:39:00,20200323,20200323,4915.2,4915.8,4908.2,4913.8,5311.140408701384,246,241710000,56177.0
60,IC2006,09:40:00,20200323,20200323,4913.8,4917.8,4908.0,4911.4,5311.730578746286,191,187690000,56092.0
60,IC2006,09:41:00,20200323,20200323,4911.4,4913.8,4902.0,4905.0,5304.6941678520625,190,186460000,56000.0
60,IC2006,09:42:00,20200323,20200323,4905.0,4913.4,4903.4,4905.6,5305.989406491919,199,195340000,55838.0
60,IC2006,09:43:00,20200323,20200323,4905.6,4907.4,4897.0,4907.4,5297.943361688382,251,246010000,55678.0
60,IC2006,09:44:00,20200323,20200323,4907.4,4919.8,4902.0,4915.8,5311.80845274805,149,146420000,55586.0
60,IC2006,09:45:00,20200323,20200323,4915.8,4916.8,4909.4,4915.4,5311.793611793612,220,216190000,55455.0
60,IC2006,09:46:00,20200323,20200323,4915.4,4915.4,4900.0,4900.0,5304.313929313929,208,204110000,55346.0
60,IC2006,09:47:00,20200323,20200323,4899.8,4918.4,4898.8,4905.2,5307.4324324324325,160,157100000,55265.0
60,IC2006,09:48:00,20200323,20200323,4905.0,4908.6,4900.0,4903.6,5302.020467069011,103,101030000,55233.0
60,IC2006,09:49:00,20200323,20200323,4903.6,4918.0,4900.0,4916.2,5306.766620635233,137,134500000,55193.0
60,IC2006,09:50:00,20200323,20200323,4916.2,4930.2,4916.0,4927.6,5323.74928119609,235,231450000,55210.0
60,IC2006,09:51:00,20200323,20200323,4927.6,4929.4,4915.0,4919.8,5320.553111250785,86,84650000,55211.0
60,IC2006,09:52:00,20200323,20200323,4920.4,4930.4,4918.0,4926.4,5325.581395348837,86,84730000,55195.0
60,IC2006,09:53:00,20200323,20200323,4926.4,4926.4,4911.2,4914.8,5315.915915915916,90,88510000,55182.0
60,IC2006,09:54:00,20200323,20200323,4914.8,4922.8,4908.0,4912.4,5312.681912681913,130,127770000,55148.0
60,IC2006,09:55:00,20200323,20200323,4913.2,4913.2,4902.4,4911.0,5304.941304941305,99,97160000,55140.0
60,IC2006,09:56:00,20200323,20200323,4911.0,4918.0,4905.2,4917.2,5309.373202990225,94,92330000,55120.0
60,IC2006,09:57:00,20200323,20200323,4917.2,4922.2,4912.8,4915.4,5314.947600661886,98,96360000,55073.0
60,IC2006,09:58:00,20200323,20200323,4917.0,4922.6,4913.6,4916.0,5317.936117936118,55,54110000,55056.0
60,IC2006,09:59:00,20200323,20200323,4916.0,4920.0,4912.8,4920.0,5314.9688149688145,52,51130000,55033.0
60,IC2006,10:00:00,20200323,20200323,4918.8,4921.0,4912.0,4920.6,5315.558802045289,74,72770000,54994.0
60,IC2006,10:01:00,20200323,20200323,4920.6,4920.6,4905.6,4905.6,5308.480894687791,87,85440000,54974.0
60,IC2006,10:02:00,20200323,20200323,4906.0,4907.8,4900.6,4900.6,5301.640926640927,112,109850000,54948.0
60,IC2006,10:03:00,20200323,20200323,4900.6,4905.8,4897.0,4897.8,5297.719594594595,128,125450000,54903.0
60,IC2006,10:04:00,20200323,20200323,4898.4,4903.4,4897.2,4898.4,5296.411165263624,61,59770000,54887.0
60,IC2006,10:05:00,20200323,20200323,4898.4,4900.4,4890.0,4894.8,5290.4332904332905,126,123320000,54834.0
60,IC2006,10:06:00,20200323,20200323,4894.8,4905.0,4890.8,4904.0,5293.293293293293,54,52880000,54822.0
60,IC2006,10:07:00,20200323,20200323,4904.0,4905.8,4900.0,4904.8,5301.2718600953895,68,66690000,54805.0
60,IC2006,10:08:00,20200323,20200323,4905.8,4907.6,4892.4,4892.4,5296.576576576576,75,73490000,54772.0
60,IC2006,10:09:00,20200323,20200323,4892.4,4893.0,4877.6,4877.6,5279.949717159019,215,210010000,54705.0
60,IC2006,10:10:00,20200323,20200323,4878.0,4878.4,4863.2,4864.8,5264.532224532224,325,316530000,54561.0
60,IC2006,10:11:00,20200323,20200323,4864.8,4864.8,4852.0,4855.0,5250.487601003065,291,282660000,54464.0
60,IC2006,10:12:00,20200323,20200323,4855.0,4865.8,4855.0,4862.6,5254.640182351026,166,161370000,54394.0
60,IC2006,10:13:00,20200323,20200323,4862.4,4863.8,4848.0,4848.6,5246.324044251505,193,187320000,54357.0
60,IC2006,10:14:00,20200323,20200323,4849.2,4861.8,4849.2,4857.8,5249.67824967825,126,122370000,54302.0
60,IC2006,10:15:00,20200323,20200323,4857.8,4857.8,4844.0,4845.0,5244.129375276916,122,118360000,54255.0
60,IC2006,10:16:00,20200323,20200323,4846.8,4849.8,4844.0,4844.6,5239.225712198686,148,143450000,54218.0
60,IC2006,10:17:00,20200323,20200323,4844.6,4862.0,4844.6,4858.4,5247.642991829039,86,83490000,54201.0
60,IC2006,10:18:00,20200323,20200323,4860.0,4861.0,4855.8,4857.8,5252.4893314367,76,73850000,54173.0
60,IC2006,10:19:00,20200323,20200323,4858.0,4858.0,4840.4,4840.6,5239.29313929314,260,252010000,54165.0
60,IC2006,10:20:00,20200323,20200323,4848.0,4848.0,4830.2,4832.4,5229.72972972973,300,290250000,54132.0
60,IC2006,10:21:00,20200323,20200323,4832.2,4836.0,4821.4,4821.8,5218.982762289849,381,367860000,54044.0
60,IC2006,10:22:00,20200323,20200323,4821.8,4830.0,4817.8,4827.4,5213.23685890615,254,244970000,53968.0
60,IC2006,10:23:00,20200323,20200323,4827.2,4834.6,4826.0,4831.2,5221.859221859221,91,87910000,53938.0
60,IC2006,10:24:00,20200323,20200323,4830.0,4842.0,4828.0,4839.4,5225.664689079324,123,118910000,53919.0
60,IC2006,10:25:00,20200323,20200323,4839.4,4839.4,4828.6,4834.0,5224.919835089327,118,114060000,53910.0
60,IC2006,10:26:00,20200323,20200323,4835.6,4835.6,4828.0,4830.0,5222.722722722723,108,104350000,53894.0
60,IC2006,10:27:00,20200323,20200323,4830.0,4830.8,4820.0,4822.0,5216.59687856871,142,137040000,53875.0
60,IC2006,10:28:00,20200323,20200323,4822.0,4850.8,4821.2,4850.8,5231.025546094039,146,141290000,53837.0
60,IC2006,10:29:00,20200323,20200323,4850.8,4854.4,4847.0,4851.8,5244.510135135135,128,124190000,53828.0
60,IC2006,10:31:00,20200323,20200323,4849.2,4851.8,4834.6,4838.8,5237.135440525271,177,171490000,53793.0
60,IC2006,10:32:00,20200323,20200323,4840.4,4863.4,4838.2,4862.6,5246.4228934817165,136,132000000,53766.0
60,IC2006,10:33:00,20200323,20200323,4858.2,4861.8,4854.4,4858.8,5251.559251559252,52,50520000,53757.0
60,IC2006,10:34:00,20200323,20200323,4859.0,4861.0,4848.0,4854.0,5247.014456316782,86,83480000,53723.0
60,IC2006,10:35:00,20200323,20200323,4854.0,4864.0,4850.2,4864.0,5250.122850122851,55,53420000,53712.0
60,IC2006,10:36:00,20200323,20200323,4864.8,4874.6,4862.6,4865.8,5264.478764478765,140,136350000,53668.0
60,IC2006,10:37:00,20200323,20200323,4865.8,4865.8,4854.6,4855.8,5253.071253071253,66,64140000,53653.0
60,IC2006,10:38:00,20200323,20200323,4855.8,4858.4,4847.0,4853.4,5246.812850586436,106,102890000,53636.0
60,IC2006,10:39:00,20200323,20200323,4853.4,4860.0,4845.2,4855.2,5246.138996138996,56,54350000,53625.0
60,IC2006,10:40:00,20200323,20200323,4855.2,4857.8,4846.8,4850.4,5245.495495495496,48,46580000,53613.0
60,IC2006,10:41:00,20200323,20200323,4850.4,4850.4,4841.0,4841.2,5237.237237237237,72,69760000,53597.0
60,IC2006,10:42:00,20200323,20200323,4841.2,4851.2,4832.2,4847.6,5235.07228158391,86,83290000,53582.0
60,IC2006,10:43:00,20200323,20200323,4847.6,4857.2,4843.0,4850.0,5243.243243243243,65,63050000,53556.0
60,IC2006,10:44:00,20200323,20200323,4849.8,4864.8,4849.8,4863.4,5252.252252252252,72,69960000,53529.0
60,IC2006,10:45:00,20200323,20200323,4864.0,4864.0,4852.2,4852.2,5251.778093883357,57,55380000,53516.0
60,IC2006,10:46:00,20200323,20200323,4852.2,4858.0,4848.6,4854.6,5247.198417930125,41,39800000,53502.0
60,IC2006,10:47:00,20200323,20200323,4854.6,4869.0,4849.4,4866.2,5258.378378378378,75,72960000,53475.0
60,IC2006,10:48:00,20200323,20200323,4868.0,4884.0,4860.0,4879.6,5265.798172272992,139,135410000,53422.0
60,IC2006,10:49:00,20200323,20200323,4879.6,4891.4,4877.8,4891.2,5280.942480942481,195,190510000,53372.0
60,IC2006,10:50:00,20200323,20200323,4888.2,4889.8,4881.6,4884.6,5281.47659854977,82,80120000,53349.0
60,IC2006,10:51:00,20200323,20200323,4884.6,4895.4,4880.2,4881.0,5284.90990990991,192,187720000,53359.0
60,IC2006,10:52:00,20200323,20200323,4881.0,4883.4,4875.0,4881.0,5273.968705547653,95,92690000,53350.0
60,IC2006,10:53:00,20200323,20200323,4881.0,4882.4,4878.0,4878.0,5275.184275184275,44,42940000,53356.0
60,IC2006,10:54:00,20200323,20200323,4878.0,4879.4,4866.8,4869.8,5267.267267267268,54,52620000,53348.0
60,IC2006,10:55:00,20200323,20200323,4869.8,4874.8,4868.4,4868.4,5266.216216216216,40,38970000,53351.0
60,IC2006,10:56:00,20200323,20200323,4868.4,4877.4,4865.6,4876.4,5265.306122448979,49,47730000,53331.0
60,IC2006,10:57:00,20200323,20200323,4875.8,4880.8,4875.2,4876.0,5273.180873180873,65,63410000,53320.0
60,IC2006,10:58:00,20200323,20200323,4876.0,4876.0,4865.0,4869.0,5265.540540540541,80,77930000,53309.0
60,IC2006,10:59:00,20200323,20200323,4869.0,4871.2,4866.0,4866.6,5262.1621621621625,40,38940000,53293.0
60,IC2006,11:00:00,20200323,20200323,4867.2,4883.0,4863.8,4883.0,5265.592515592515,104,101310000,53256.0
60,IC2006,11:01:00,20200323,20200323,4883.6,4900.2,4883.6,4892.2,5291.616457221553,314,307390000,53255.0
60,IC2006,11:02:00,20200323,20200323,4892.8,4909.8,4892.2,4905.6,5298.45045045045,375,367580000,53178.0
60,IC2006,11:03:00,20200323,20200323,4905.6,4909.6,4897.6,4904.8,5301.736519127824,207,203030000,53156.0
60,IC2006,11:04:00,20200323,20200323,4904.8,4912.0,4896.6,4912.0,5301.849217638691,95,93180000,53138.0
60,IC2006,11:05:00,20200323,20200323,4910.4,4912.6,4902.8,4907.2,5304.375804375804,84,82430000,53126.0
60,IC2006,11:06:00,20200323,20200323,4907.2,4911.0,4896.6,4905.4,5304.144144144144,150,147190000,53081.0
60,IC2006,11:07:00,20200323,20200323,4906.2,4911.6,4903.8,4910.6,5306.735306735307,126,123700000,53031.0
60,IC2006,11:08:00,20200323,20200323,4910.6,4910.6,4903.0,4903.6,5303.063063063063,75,73580000,53020.0
60,IC2006,11:09:00,20200323,20200323,4905.2,4906.2,4901.4,4902.8,5301.158301158301,84,82380000,53021.0
60,IC2006,11:10:00,20200323,20200323,4903.8,4905.8,4898.0,4903.6,5298.4473835537665,94,92140000,53000.0
60,IC2006,11:11:00,20200323,20200323,4904.2,4906.2,4896.0,4896.0,5298.128898128898,65,63710000,52998.0
60,IC2006,11:12:00,20200323,20200323,4895.6,4905.0,4893.6,4903.8,5297.891297891298,91,89190000,52989.0
60,IC2006,11:13:00,20200323,20200323,4905.0,4914.2,4902.0,4908.6,5307.612956467919,131,128630000,52968.0
60,IC2006,11:14:00,20200323,20200323,4909.0,4909.0,4898.0,4898.8,5301.006889242183,102,100030000,52973.0
60,IC2006,11:15:00,20200323,20200323,4898.8,4908.4,4898.8,4904.2,5301.587301587301,63,61790000,52968.0
60,IC2006,11:16:00,20200323,20200323,4904.2,4908.8,4900.0,4902.0,5302.944735780557,67,65730000,52956.0
60,IC2006,11:17:00,20200323,20200323,4902.0,4902.0,4888.2,4889.6,5290.133507000977,83,81230000,52960.0
60,IC2006,11:18:00,20200323,20200323,4889.6,4892.8,4883.0,4889.0,5283.31780055918,116,113380000,52930.0
60,IC2006,11:19:00,20200323,20200323,4889.0,4895.4,4886.0,4893.2,5285.941403588463,119,116370000,52906.0
60,IC2006,11:20:00,20200323,20200323,4893.2,4897.6,4890.0,4890.4,5290.64449064449,65,63620000,52912.0
60,IC2006,11:21:00,20200323,20200323,4890.4,4908.6,4888.0,4907.0,5297.2972972972975,97,95060000,52922.0
60,IC2006,11:22:00,20200323,20200323,4907.0,4909.0,4903.4,4908.2,5304.668304668305,44,43180000,52924.0
60,IC2006,11:23:00,20200323,20200323,4908.2,4918.0,4907.6,4907.6,5312.18974076117,98,96310000,52937.0
60,IC2006,11:24:00,20200323,20200323,4906.8,4916.4,4906.8,4910.4,5310.40131040131,33,32420000,52946.0
60,IC2006,11:25:00,20200323,20200323,4909.4,4916.0,4906.0,4914.4,5309.309309309309,36,35360000,52954.0
60,IC2006,11:26:00,20200323,20200323,4914.4,4919.0,4907.0,4917.4,5313.313313313313,54,53080000,52958.0
60,IC2006,11:27:00,20200323,20200323,4916.0,4922.8,4913.6,4915.8,5318.087318087319,78,76740000,52964.0
60,IC2006,11:28:00,20200323,20200323,4917.0,4927.8,4917.0,4927.8,5321.867321867322,110,108300000,52970.0
60,IC2006,11:29:00,20200323,20200323,4927.8,4948.8,4924.0,4942.6,5337.262794709603,188,185630000,52985.0
60,IC2006,13:00:00,20200323,20200323,4942.6,4950.0,4942.6,4949.6,5348.247769300401,209,206790000,53030.0
60,IC2006,13:01:00,20200323,20200323,4945.0,4945.0,4925.0,4925.0,5338.11362382791,196,193560000,53042.0
