Bar,InstrumentID,Time,ActionDay,TradingDay,OpenPrice,HighestPrice,LowestPrice,ClosePrice,VolumeWeightedAveragePrice,Volume,Turnover,OpenInterest
60,IC2006,09:30:00,20200107,20200107,5363.0,5363.0,5363.0,5363.0,5363.0,10,10720000,37486.0
60,IC2006,09:31:00,20200107,20200107,5364.0,5382.4,5364.0,5381.0,5808.291342189647,236,253590000,37391.0
60,IC2006,09:32:00,20200107,20200107,5381.0,5386.6,5379.0,5382.6,5819.819819819821,105,113050000,37325.0
60,IC2006,09:33:00,20200107,20200107,5384.0,5385.0,5380.4,5382.6,5819.0100212572115,89,95810000,37267.0
60,IC2006,09:34:00,20200107,20200107,5382.6,5384.6,5380.8,5381.2,5819.069069069069,72,77510000,37243.0
60,IC2006,09:35:00,20200107,20200107,5381.0,5384.2,5378.6,5383.2,5817.334575955265,87,93630000,37191.0
60,IC2006,09:36:00,20200107,20200107,5383.2,5396.6,5383.2,5395.0,5828.098368638909,111,119680000,37118.0
60,IC2006,09:37:00,20200107,20200107,5395.0,5397.0,5394.2,5395.0,5833.395038874492,73,78780000,37097.0
60,IC2006,09:38:00,20200107,20200107,5395.0,5395.2,5385.0,5385.4,5825.289575289575,56,60350000,37079.0
60,IC2006,09:39:00,20200107,20200107,5385.2,5392.2,5385.0,5386.8,5825.903825903826,77,82990000,37031.0
60,IC2006,09:40:00,20200107,20200107,5386.8,5390.2,5382.4,5385.4,5821.535821535822,63,67850000,36997.0
60,IC2006,09:41:00,20200107,20200107,5385.4,5391.0,5385.2,5391.0,5825.825825825826,36,38800000,36978.0
60,IC2006,09:42:00,20200107,20200107,5391.0,5392.2,5385.0,5388.2,5823.700623700624,65,70030000,36945.0
60,IC2006,09:43:00,20200107,20200107,5388.2,5395.0,5386.6,5395.0,5828.069032888309,83,89490000,36920.0
60,IC2006,09:44:00,20200107,20200107,5395.0,5395.0,5388.2,5388.8,5827.827827827828,54,58220000,36886.0
60,IC2006,09:45:00,20200107,20200107,5388.8,5391.0,5384.2,5384.2,5826.086956521739,46,49580000,36886.0
60,IC2006,09:46:00,20200107,20200107,5386.0,5386.0,5375.0,5376.0,5814.106789716546,123,132300000,36810.0
60,IC2006,09:47:00,20200107,20200107,5376.0,5380.4,5374.4,5379.2,5812.312312312312,72,77420000,36769.0
60,IC2006,09:48:00,20200107,20200107,5379.2,5380.2,5376.6,5379.0,5813.267813267813,22,23660000,36762.0
60,IC2006,09:49:00,20200107,20200107,5379.8,5381.2,5378.2,5378.2,5815.580286168521,34,36580000,36745.0
60,IC2006,09:50:00,20200107,20200107,5378.2,5378.4,5375.0,5378.0,5814.189189189189,32,34420000,36731.0
60,IC2006,09:51:00,20200107,20200107,5378.0,5391.0,5378.0,5388.2,5823.613086770982,76,81880000,36708.0
60,IC2006,09:52:00,20200107,20200107,5388.2,5394.4,5386.0,5394.0,5828.3418553688825,148,159580000,36681.0
60,IC2006,09:53:00,20200107,20200107,5394.0,5394.4,5389.2,5392.0,5829.072315558802,37,39900000,36667.0
60,IC2006,09:54:00,20200107,20200107,5392.0,5397.2,5391.0,5395.0,5831.081081081081,80,86300000,36647.0
60,IC2006,09:55:00,20200107,20200107,5395.0,5395.0,5389.4,5390.6,5829.787234042554,47,50690000,36631.0
60,IC2006,09:56:00,20200107,20200107,5390.6,5392.0,5388.8,5389.6,5826.254826254827,28,30180000,36626.0
60,IC2006,09:57:00,20200107,20200107,5390.0,5392.0,5389.0,5389.0,5826.086956521739,23,24790000,36615.0
60,IC2006,09:58:00,20200107,20200107,5389.0,5392.0,5389.0,5389.0,5827.375762859634,31,33420000,36602.0
60,IC2006,09:59:00,20200107,20200107,5390.6,5392.0,5382.6,5382.6,5823.095823095823,44,47400000,36585.0
60,IC2006,10:00:00,20200107,20200107,5382.6,5386.2,5382.6,5383.6,5820.238843494658,43,46300000,36571.0
60,IC2006,10:01:00,20200107,20200107,5383.2,5383.8,5376.4,5377.0,5815.684536996012,61,65630000,36573.0
60,IC2006,10:02:00,20200107,20200107,5376.4,5385.2,5376.4,5381.0,5817.417417417418,45,48430000,36568.0
60,IC2006,10:03:00,20200107,20200107,5381.0,5388.0,5381.0,5386.4,5822.561692126909,46,49550000,36574.0
60,IC2006,10:04:00,20200107,20200107,5386.4,5391.8,5386.0,5389.6,5826.8063982349695,49,52820000,36578.0
60,IC2006,10:05:00,20200107,20200107,5391.2,5391.6,5387.8,5387.8,5827.7027027027025,16,17250000,36578.0
60,IC2006,10:06:00,20200107,20200107,5387.8,5389.6,5387.0,5388.0,5824.9678249678245,21,22630000,36579.0
60,IC2006,10:07:00,20200107,20200107,5388.0,5390.4,5387.2,5388.8,5824.9678249678245,21,22630000,36580.0
60,IC2006,10:08:00,20200107,20200107,5387.2,5392.8,5387.2,5392.8,5827.7027027027025,32,34500000,36574.0
60,IC2006,10:09:00,20200107,20200107,5391.6,5394.0,5390.2,5394.0,5829.52182952183,65,70100000,36570.0
60,IC2006,10:10:00,20200107,20200107,5394.0,5395.0,5391.8,5392.0,5830.958230958231,55,59330000,36550.0
60,IC2006,10:11:00,20200107,20200107,5392.0,5392.0,5385.8,5386.6,5825.3638253638255,26,28020000,36542.0
60,IC2006,10:12:00,20200107,20200107,5386.6,5390.0,5386.6,5389.2,5824.864864864865,25,26940000,36541.0
60,IC2006,10:13:00,20200107,20200107,5389.0,5391.4,5387.6,5387.6,5825.825825825826,18,19400000,36541.0
60,IC2006,10:14:00,20200107,20200107,5386.6,5387.2,5385.2,5387.0,5823.095823095823,11,11850000,36540.0
60,IC2006,10:15:00,20200107,20200107,5386.0,5386.6,5383.0,5384.8,5821.021021021022,45,48460000,36532.0
60,IC2006,10:16:00,20200107,20200107,5384.0,5392.4,5384.0,5389.8,5827.220077220078,56,60370000,36529.0
60,IC2006,10:17:00,20200107,20200107,5389.8,5394.0,5388.8,5393.0,5828.828828828829,42,45290000,36520.0
60,IC2006,10:18:00,20200107,20200107,5393.4,5393.4,5390.6,5392.0,5830.6306306306315,30,32360000,36523.0
60,IC2006,10:19:00,20200107,20200107,5392.0,5392.6,5385.8,5385.8,5825.945945945946,50,53890000,36521.0
60,IC2006,10:20:00,20200107,20200107,5385.8,5389.0,5385.8,5388.6,5822.393822393822,14,15080000,36519.0
60,IC2006,10:21:00,20200107,20200107,5388.4,5390.6,5388.4,5390.6,5828.828828828829,24,25880000,36515.0
60,IC2006,10:22:00,20200107,20200107,5389.0,5393.4,5389.0,5393.4,5828.298887122416,17,18330000,36517.0
