Bar,InstrumentID,Time,ActionDay,TradingDay,OpenPrice,HighestPrice,LowestPrice,ClosePrice,VolumeWeightedAveragePrice,Volume,Turnover,OpenInterest
60,IC2005,09:30:00,20200508,20200508,5444.0,5444.0,5444.0,5444.0,5444.0,175,190540000,78110.0
60,IC2005,09:31:00,20200508,20200508,5444.8,5447.8,5436.2,5436.8,5885.48949656787,1697,1847720000,77155.0
60,IC2005,09:32:00,20200508,20200508,5437.0,5441.4,5433.8,5439.6,5878.650654896678,943,1025560000,76590.0
60,IC2005,09:33:00,20200508,20200508,5440.0,5443.0,5434.0,5434.0,5880.9572931710345,524,570100000,76223.0
60,IC2005,09:34:00,20200508,20200508,5434.2,5437.4,5431.2,5432.6,5875.335782029493,493,535860000,75880.0
60,IC2005,09:35:00,20200508,20200508,5432.2,5440.0,5428.0,5440.0,5871.884154092743,489,531200000,75549.0
60,IC2005,09:36:00,20200508,20200508,5440.2,5445.4,5437.4,5441.0,5883.480232600665,739,804360000,75145.0
60,IC2005,09:37:00,20200508,20200508,5441.4,5443.0,5437.8,5440.8,5881.123310810811,512,557060000,74785.0
60,IC2005,09:38:00,20200508,20200508,5440.8,5443.8,5439.8,5440.8,5883.089511529878,436,474530000,74508.0
60,IC2005,09:39:00,20200508,20200508,5440.0,5442.0,5437.6,5438.2,5880.991488726295,362,393850000,74259.0
60,IC2005,09:40:00,20200508,20200508,5439.2,5444.2,5438.6,5441.8,5883.53916830738,453,493070000,74063.0
60,IC2005,09:41:00,20200508,20200508,5442.0,5444.6,5435.0,5438.0,5881.238903136714,548,596240000,73741.0
60,IC2005,09:42:00,20200508,20200508,5438.2,5444.8,5438.2,5443.8,5883.195076264383,404,439710000,73508.0
60,IC2005,09:43:00,20200508,20200508,5444.0,5447.8,5442.6,5447.8,5885.885885885887,261,284200000,73388.0
60,IC2005,09:44:00,20200508,20200508,5447.8,5447.8,5445.0,5447.0,5888.309996743732,332,361660000,73246.0
60,IC2005,09:45:00,20200508,20200508,5447.0,5451.6,5443.0,5451.4,5890.17589017589,567,617850000,72941.0
60,IC2005,09:46:00,20200508,20200508,5451.2,5455.6,5450.6,5452.2,5895.676498416225,657,716590000,72663.0
60,IC2005,09:47:00,20200508,20200508,5451.8,5452.6,5449.2,5450.6,5892.792792792793,360,392460000,72463.0
60,IC2005,09:48:00,20200508,20200508,5450.4,5454.4,5450.2,5454.2,5894.934669769107,302,329350000,72344.0
60,IC2005,09:49:00,20200508,20200508,5454.6,5458.8,5454.4,5456.6,5898.801714335696,618,674410000,72066.0
60,IC2005,09:50:00,20200508,20200508,5456.8,5463.4,5456.8,5462.8,5903.332780633394,652,712060000,71782.0
60,IC2005,09:51:00,20200508,20200508,5463.4,5467.0,5459.4,5465.2,5905.422842197036,775,846690000,71430.0
60,IC2005,09:52:00,20200508,20200508,5466.4,5474.2,5466.4,5470.2,5914.460285132383,982,1074480000,71156.0
60,IC2005,09:53:00,20200508,20200508,5471.2,5477.4,5469.2,5477.4,5917.2864139307085,596,652440000,70960.0
60,IC2005,09:54:00,20200508,20200508,5477.8,5479.0,5473.0,5478.0,5920.463320463321,560,613360000,70740.0
60,IC2005,09:55:00,20200508,20200508,5478.8,5478.8,5473.0,5475.6,5919.68745997182,422,462150000,70601.0
60,IC2005,09:56:00,20200508,20200508,5476.6,5485.8,5475.8,5481.8,5925.657941405973,762,835340000,70396.0
60,IC2005,09:57:00,20200508,20200508,5481.8,5481.8,5476.8,5479.8,5923.578751164958,406,444920000,70301.0
60,IC2005,09:58:00,20200508,20200508,5479.6,5484.8,5476.6,5479.8,5925.401010766865,492,539330000,70125.0
60,IC2005,09:59:00,20200508,20200508,5480.0,5482.4,5475.4,5478.2,5922.964881048714,501,548970000,69960.0
60,IC2005,10:00:00,20200508,20200508,5478.6,5481.6,5477.0,5481.6,5923.806159100276,459,503020000,69818.0
60,IC2005,10:01:00,20200508,20200508,5482.8,5483.0,5475.8,5475.8,5924.057136984893,526,576470000,69674.0
60,IC2005,10:02:00,20200508,20200508,5475.8,5482.0,5475.4,5479.0,5922.1888555221885,405,443720000,69543.0
60,IC2005,10:03:00,20200508,20200508,5479.0,5481.8,5472.4,5472.8,5922.06407591023,507,555460000,69379.0
60,IC2005,10:04:00,20200508,20200508,5473.6,5475.6,5468.0,5470.8,5914.378378378378,625,683850000,69166.0
60,IC2005,10:05:00,20200508,20200508,5470.4,5476.8,5470.2,5472.0,5917.18510963794,265,290090000,69061.0
60,IC2005,10:06:00,20200508,20200508,5472.0,5479.0,5471.6,5478.0,5920.320320320321,270,295720000,68970.0
60,IC2005,10:07:00,20200508,20200508,5478.4,5481.4,5478.0,5480.4,5923.992958475717,261,286040000,68911.0
60,IC2005,10:08:00,20200508,20200508,5480.8,5483.8,5478.2,5483.8,5925.3039447214205,309,338720000,68807.0
60,IC2005,10:09:00,20200508,20200508,5483.8,5485.4,5480.4,5481.6,5927.832846038651,379,415630000,68732.0
60,IC2005,10:10:00,20200508,20200508,5482.0,5482.0,5475.6,5477.0,5922.4770989476865,357,391150000,68668.0
60,IC2005,10:11:00,20200508,20200508,5477.0,5477.2,5470.8,5470.8,5918.006614209146,474,518950000,68543.0
60,IC2005,10:12:00,20200508,20200508,5471.0,5473.0,5466.6,5467.8,5912.242920211048,502,549070000,68422.0
60,IC2005,10:13:00,20200508,20200508,5467.8,5472.4,5467.8,5471.8,5913.996470697501,291,318380000,68326.0
60,IC2005,10:14:00,20200508,20200508,5471.8,5474.6,5468.2,5468.8,5914.864864864865,320,350160000,68234.0
60,IC2005,10:15:00,20200508,20200508,5468.8,5474.0,5468.8,5473.6,5915.49777625727,158,172910000,68203.0
60,IC2005,10:16:00,20200508,20200508,5473.4,5476.0,5471.6,5473.8,5917.561397013452,219,239750000,68152.0
60,IC2005,10:17:00,20200508,20200508,5473.6,5474.0,5467.8,5468.4,5914.204902576997,172,188190000,68104.0
60,IC2005,10:18:00,20200508,20200508,5468.4,5469.0,5463.8,5467.2,5909.867414584396,424,463570000,67963.0
60,IC2005,10:19:00,20200508,20200508,5467.2,5467.2,5455.0,5455.8,5901.708312085671,848,925860000,67799.0
60,IC2005,10:20:00,20200508,20200508,5456.4,5461.8,5455.8,5459.6,5901.791580883963,617,673660000,67685.0
60,IC2005,10:21:00,20200508,20200508,5459.4,5464.8,5457.8,5464.6,5903.974562798092,425,464200000,67605.0
60,IC2005,10:22:00,20200508,20200508,5464.8,5466.8,5461.8,5465.6,5907.043407043407,264,288500000,67544.0
60,IC2005,10:23:00,20200508,20200508,5465.8,5466.4,5463.6,5465.0,5908.468468468469,225,245940000,67491.0
60,IC2005,10:24:00,20200508,20200508,5465.0,5465.6,5459.2,5459.4,5904.242521453205,337,368100000,67394.0
60,IC2005,10:25:00,20200508,20200508,5459.2,5464.2,5458.0,5462.6,5903.809321132157,381,416130000,67357.0
