Bar,InstrumentID,Time,ActionDay,TradingDay,OpenPrice,HighestPrice,LowestPrice,ClosePrice,VolumeWeightedAveragePrice,Volume,Turnover,OpenInterest
60,IC2102,09:30:00,20201231,20201231,6243.6,6243.6,6243.6,6243.6,6238.0,9,11230000,4223.0
60,IC2102,09:31:00,20201231,20201231,6241.0,6241.0,6217.2,6223.4,6223.0,39,48540000,4214.0
60,IC2102,09:32:00,20201231,20201231,6223.4,6232.4,6218.4,6230.4,6226.0,44,54790000,4207.0
60,IC2102,09:33:00,20201231,20201231,6230.4,6238.6,6228.0,6230.0,6230.0,15,18690000,4202.0
60,IC2102,09:34:00,20201231,20201231,6230.0,6236.8,6230.0,6232.8,6235.0,14,17460000,4199.0
60,IC2102,09:35:00,20201231,20201231,6232.8,6236.8,6230.8,6231.4,6230.0,10,12460000,4198.0
60,IC2102,09:36:00,20201231,20201231,6231.4,6240.0,6230.0,6240.0,6232.0,20,24930000,4189.0
60,IC2102,09:37:00,20201231,20201231,6242.8,6269.4,6242.8,6263.4,6255.0,37,46290000,4172.0
60,IC2102,09:38:00,20201231,20201231,6263.4,6264.2,6255.0,6259.0,6257.0,13,16270000,4164.0
60,IC2102,09:39:00,20201231,20201231,6259.0,6271.0,6259.0,6268.6,6266.0,24,30080000,4166.0
60,IC2102,09:40:00,20201231,20201231,6273.4,6289.4,6273.4,6288.0,6284.0,41,51530000,4162.0
60,IC2102,09:41:00,20201231,20201231,6288.0,6288.0,6276.2,6281.0,6283.0,42,52780000,4164.0
60,IC2102,09:42:00,20201231,20201231,6281.0,6296.6,6281.0,6288.6,6289.0,47,59120000,4173.0
60,IC2102,09:43:00,20201231,20201231,6288.6,6294.0,6286.4,6290.2,6290.0,26,32710000,4170.0
60,IC2102,09:44:00,20201231,20201231,6290.2,6295.8,6288.8,6291.0,6290.0,22,27680000,4166.0
60,IC2102,09:45:00,20201231,20201231,6290.2,6292.0,6283.8,6292.0,6287.0,41,51560000,4165.0
60,IC2102,09:46:00,20201231,20201231,6288.2,6300.0,6287.0,6295.0,6292.0,58,72990000,4160.0
